npi1,npi2,paircount,benecount,samedaycount
1245226182,1699746941,65,17,2
1245226182,1699756486,184,59,36
1245226182,1699768598,45,14,0
1245226182,1699778290,53,12,0
1245226182,1699779157,126,25,1
1245226182,1700172962,32,13,5
1245226182,1700801131,384,72,40
1245226182,1700879269,123,19,0
1245226182,1700904091,27,13,0
1245226182,1700928272,57,28,7
1245226182,1700984275,181,26,19
1245226182,1700998788,125,27,2
1245226182,1710033311,552,132,75
1245226182,1710148705,217,65,33
1245226182,1710179494,118,19,1
1245226182,1710207998,56,24,0
1245226182,1710915962,107,26,8
1245226182,1710943196,93,12,2
1245226182,1710963681,78,13,0
1245226182,1710976535,188,42,2
1245226182,1720020803,34,15,0
1245226182,1720051089,85,22,12
1245226182,1720094220,186,50,6
1245226182,1730139247,46,16,13
1245226182,1730176942,237,84,57
1245226182,1730281684,60,11,2
1245226182,1730299660,39,24,0
1245226182,1740243914,53,11,0
1245226182,1740299924,53,17,5
1245226182,1740433689,32,15,11
1245226182,1750300794,77,23,5
1245226182,1750358701,178,16,10
1245226182,1750485488,266,35,28
1245226182,1750567640,52,13,0
1245226182,1760400790,498,179,13
1245226182,1760401327,65,22,0
1245226182,1760703110,90,12,0
1245226182,1760773436,691,111,42
1245226182,1770545014,43,13,0
1245226182,1770588543,13,11,0
1245226182,1770605214,57,35,0
1245226182,1770611667,1310,102,26
1245226182,1770648776,117,17,2
1245226182,1770664898,198,27,2
1245226182,1770681298,216,25,6
1245226182,1770695579,1250,87,15
1245226182,1770887101,106,35,4
1245226182,1780608406,205,45,8
1245226182,1780622423,430,97,46
1245226182,1780696401,582,73,24
1245226182,1780729400,234,93,0
1245226182,1780782243,123,20,2
1245226182,1780782847,78,12,2
1245226182,1790712842,118,30,0
1245226182,1790796977,168,19,0
1245226182,1801021290,554,82,1
1245226182,1801043013,489,73,25
1245226182,1801806203,187,25,17
1245226182,1801808969,101,32,13
1245226182,1801813498,68,26,0
1245226182,1801814173,666,138,63
1245226182,1811005606,37,21,0
1245226182,1811980311,127,31,0
1245226182,1811983539,2861,589,149
1245226182,1811986839,52,22,19
1245226182,1821024357,254,39,2
1245226182,1821024779,32,18,0
1245226182,1821080888,73,15,7
1245226182,1821101908,102,21,0
1245226182,1821135427,57,14,1
1245226182,1821256835,41,21,8
1245226182,1831115955,22,13,1
1245226182,1831136456,60,13,1
1245226182,1831271477,746,155,81
1245226182,1831299809,58,12,5
1245226182,1841209368,177,32,3
1245226182,1841245685,31,16,0
1245226182,1841468535,1380,83,4
1245226182,1851324941,445,62,28
1245226182,1851334346,708,65,16
1245226182,1851340020,122,18,9
1245226182,1851387781,3058,707,177
1245226182,1851412340,431,104,54
1245226182,1851621064,619,104,17
1245226182,1861402943,136,57,21
1245226182,1861410151,204,49,17
1245226182,1861482903,185,48,31
1245226182,1861489072,324,96,83
1245226182,1861509333,316,105,1
1245226182,1861566143,78,19,8
1245226182,1861709073,302,63,25
1245226182,1871540013,98,20,3
1245226182,1871565556,381,33,3
1245226182,1871606004,186,13,1
1245226182,1871649558,217,119,74
1245226182,1871754473,1048,299,123
1245226182,1871825422,786,32,7
1245226182,1871896894,394,48,12
1245226182,1881681062,23,13,0
1245226182,1881700334,178,38,1
1245226182,1881711398,129,37,10
1245226182,1881717270,115,55,17
1245226182,1881722601,30,11,3
1245226182,1881781185,166,23,15
1245226182,1891082699,40,18,9
1245226182,1891704409,842,277,131
1245226182,1891715942,2034,79,14
1245226182,1891735346,177,36,8
1245226182,1891782074,2388,581,105
1245226182,1891797437,155,41,6
1245226182,1891797809,27,13,0
1245226182,1891849261,283,27,0
1245226182,1891893921,948,84,36
1245226182,1891978599,1207,76,24
1245226182,1902067390,156,25,2
1245226182,1902824287,1140,317,145
1245226182,1902834153,101,28,10
1245226182,1902877251,88,16,8
1245226182,1902888688,70,16,1
1245226182,1902893951,302,101,84
1245226182,1902893969,278,86,70
1245226182,1902895154,69,26,3
1245226182,1902910169,102,41,16
1245226182,1912002247,38,18,2
1245226182,1912010059,61,19,13
1245226182,1912011982,187,86,1
1245226182,1912911017,1221,315,129
1245226182,1912922329,800,277,98
1245226182,1912965021,268,79,21
1245226182,1912989781,128,33,15
1245226182,1922036201,41,16,12
1245226182,1922043827,30,13,0
1245226182,1922070218,154,33,11
1245226182,1922095686,257,106,67
1245226182,1922123843,94,29,15
1245226182,1922162510,69,11,1
1245226182,1922204023,192,42,11
1245226182,1922218064,69,19,2
1245226182,1922234343,157,35,18
1245226182,1922267285,558,11,0
1245226182,1932145976,348,21,0
1245226182,1932170297,41,12,0
1245226182,1932197142,214,67,62
1245226182,1932260627,106,24,2
1245226182,1932304367,171,31,7
1245226182,1932324605,52,15,0
1245226182,1942220108,1378,68,20
1245226182,1942272059,46,14,2
1245226182,1942413349,46,22,0
1245226182,1942428354,931,139,52
1245226182,1952311425,66,18,3
1245226182,1952331464,980,107,39
1245226182,1952348047,1756,388,15
1245226182,1952376022,217,44,28
1245226182,1952398166,458,152,145
1245226182,1952415127,58,18,6
1245226182,1952528499,1919,66,29
1245226182,1962420992,109,30,5
1245226182,1962473223,30,13,0
1245226182,1962515288,26,14,0
1245226182,1962580480,300,108,59
1245226182,1972538445,236,101,0
1245226182,1972550192,44,15,0
1245226182,1972562858,203,27,0
1245226182,1972589299,32,13,0
1245226182,1982614988,88,16,8
1245226182,1982666137,112,13,0
1245226182,1982667101,614,92,20
1245226182,1982681151,150,34,1
1245226182,1982686754,371,149,126
1245226182,1982810925,53,15,2
1245226182,1982814208,572,123,61
1245226182,1992035653,19,11,0
1245226182,1992147656,718,134,0
1245226182,1992712442,184,34,7
1245226182,1992728422,158,38,22
1245226182,1992803019,545,51,0
1245226182,1992898704,143,35,1
1245226182,1992901524,305,32,6
1245239524,1003845041,49,11,0
1245239524,1023083870,158,23,0
1245239524,1023153103,186,24,0
1245239524,1033184023,52,17,0
1245239524,1033184536,99,16,0
1245239524,1043207533,169,28,0
1245239524,1053341594,158,18,0
1245239524,1053363119,82,16,0
1245239524,1053491019,506,60,0
1245239524,1083819460,370,52,0
1245239524,1093826554,176,38,0
1245239524,1104185214,99,12,0
1245239524,1154318582,248,24,0
1245239524,1154373769,281,56,0
1245239524,1154460194,626,45,0
1245239524,1164504403,36,12,0
1245239524,1164537544,479,102,0
1245239524,1174598684,240,38,0
1245239524,1184665663,8832,495,0
1245239524,1194754135,29,13,0
1245239524,1194790345,93,16,0
1245239524,1194793414,94,16,0
1245239524,1194980680,338,30,0
1245239524,1205161387,147,30,0
1245239524,1225190143,370,41,0
1245239524,1235298134,120,15,0
1245239524,1255302717,822,67,7
1245239524,1265470298,120,21,25
1245239524,1275758583,65,11,0
1245239524,1306010962,711,123,83
1245239524,1326035759,184,29,0
1245239524,1326035809,240,31,4
1245239524,1336145788,84,17,2
1245239524,1346228517,301,44,2
1245239524,1356317762,31,12,1
1245239524,1356405492,60,15,1
1245239524,1366581977,97,15,0
1245239524,1366641060,356,72,36
1245239524,1447219589,89,14,1
1245239524,1447227152,485,40,4
1245239524,1447236823,98,16,0
1245239524,1447247770,179,25,1
1245239524,1447247929,314,37,1
1245239524,1457328197,304,30,4
1245239524,1477553139,351,47,6
1245239524,1487699914,32,13,1
1245239524,1487799110,131,24,6
1245239524,1487847828,323,50,2
1245239524,1497841910,74,14,1
1245239524,1508187360,389,69,4
1245239524,1508802059,50,18,2
1245239524,1508831744,232,40,4
1245239524,1508970971,459,83,29
1245239524,1528497575,124,14,2
1245239524,1538153564,129,12,0
1245239524,1558337741,345,40,2
1245239524,1558498402,44,11,1
1245239524,1588651053,98,13,4
1245239524,1598950545,134,12,1
1245239524,1609841006,346,55,2
1245239524,1639449796,86,19,0
1245239524,1649209685,49,16,0
1245239524,1649389503,297,27,2
1245239524,1679678809,151,17,2
1245239524,1700991163,651,105,72
1245239524,1710048079,89,17,0
1245239524,1720039076,89,23,2
1245239524,1740395110,398,71,50
1245239524,1760602866,212,31,1
1245239524,1770850570,193,15,6
1245239524,1790736981,158,14,0
1245239524,1790842805,748,20,2
1245239524,1821036880,452,17,54
1245239524,1831177187,515,44,8
1245239524,1841287273,321,31,2
1245239524,1841305208,540,97,64
1245239524,1851454615,177,26,3
1245239524,1861415622,311,27,0
1245239524,1861826075,87,16,1
1245239524,1881646495,188,32,1
1245239524,1881673853,231,25,3
1245239524,1891761201,103,15,0
1245239524,1891999272,566,37,9
1245239524,1902816820,136,27,1
1245239524,1902943137,268,25,2
1245239524,1902990963,53,11,0
1245239524,1952383226,494,54,7
1245239524,1962524355,374,68,2
1245239524,1972570604,65,15,0
1245240308,1023069622,173,19,0
1245240308,1053363119,1391,76,0
1245240308,1073593315,132,24,0
1245240308,1093710717,623,58,0
1245240308,1154370781,144,21,0
1245240308,1174511919,98,13,0
1245240308,1184689465,329,36,0
1245240308,1225350689,367,34,0
1245240308,1235188426,96,24,0
1245240308,1285627869,253,18,2
1245240308,1356332878,710,85,108
1245240308,1376766253,62,11,0
1245240308,1396731238,158,19,3
1245240308,1518968403,192,27,0
1245240308,1528006020,271,38,0
1245240308,1548287121,93,13,1
1245240308,1588650428,50,11,0
1245240308,1669475166,264,18,2
1245240308,1710963681,56,12,2
1245240308,1780622423,221,22,0
1245240308,1811983539,67,14,1
1245240308,1851387781,102,20,0
1245240308,1861509333,61,14,2
1245240308,1891782074,92,18,0
1245240308,1902824287,42,11,0
1245240308,1952348047,346,38,6
1245266444,1023069622,33,17,0
1245266444,1023125887,21,12,0
1245266444,1033144639,51,42,0
1245266444,1053363119,68,13,0
1245266444,1063567691,96,35,0
1245266444,1073502944,23,20,0
1245266444,1073546677,34,16,0
1245266444,1093924458,62,44,0
1245266444,1093970287,27,15,0
1245266444,1124051743,35,16,0
1245266444,1174548580,67,20,0
1245266444,1235228859,57,43,0
1245266444,1245271998,58,41,2
1245266444,1255668083,27,15,2
1245266444,1285930933,52,13,2
1245266444,1295802452,21,20,1
1245266444,1316962053,31,28,1
1245266444,1316995210,119,20,1
1245266444,1346265659,49,14,2
1245266444,1356366090,33,26,1
1245266444,1386677284,58,45,5
1245266444,1396760021,138,25,5
1245266444,1427251008,32,15,1
1245266444,1437368891,1612,248,33
1245266444,1487765848,27,12,0
1245266444,1497780324,72,23,4
1245266444,1508068636,28,11,0
1245266444,1508803867,56,44,3
1245266444,1558528745,31,11,1
1245266444,1558570648,63,48,4
1245266444,1578501466,26,11,0
1245266444,1588980809,27,16,0
1245266444,1639212657,40,11,3
1245266444,1679598007,28,12,0
1245266444,1700102639,29,13,0
1245266444,1760703110,46,17,0
1245266444,1770520389,19,17,0
1245266444,1811938434,23,11,2
1245266444,1821112848,64,23,6
1245266444,1831270842,43,13,0
1245266444,1841450079,15,11,2
1245266444,1871754473,56,25,0
1245266444,1922049253,31,14,1
1245266444,1942233481,24,16,1
1245266444,1942284765,55,12,1
1245266444,1952326647,51,39,2
1245266444,1952348047,18,13,0
1245266444,1962697409,20,11,1
1245266444,1982881397,24,11,0
1245268002,1013233758,89,18,0
1245268002,1023069622,446,58,0
1245268002,1043209315,73,24,0
1245268002,1043536949,285,13,0
1245268002,1053363119,5517,236,0
1245268002,1053418004,55,18,0
1245268002,1083867592,122,13,0
1245268002,1093824997,53,15,0
1245268002,1093835829,109,14,0
1245268002,1124054655,6966,140,0
1245268002,1134379159,182,18,0
1245268002,1144210303,38,15,0
1245268002,1144328279,233,26,0
1245268002,1154370781,483,83,0
1245268002,1164462834,6714,160,0
1245268002,1164532172,186,25,0
1245268002,1164686291,40,14,0
1245268002,1174511919,682,73,0
1245268002,1184646564,60,17,0
1245268002,1235121807,127,11,0
1245268002,1245226182,596,60,0
1245268002,1245544394,72,12,1
1245268002,1255446696,197,31,18
1245268002,1265457022,312,36,7
1245268002,1275558637,268,29,2
1245268002,1275633091,59,13,6
1245268002,1275869117,423,43,32
1245268002,1285703686,71,14,0
1245268002,1285797753,103,16,7
1245268002,1295770972,4648,166,73
1245268002,1316965692,76,17,2
1245268002,1326010232,148,13,1
1245268002,1336225291,72,15,1
1245268002,1366623506,281,11,0
1245268002,1376766253,370,65,15
1245268002,1396731238,623,67,22
1245268002,1407019334,113,15,7
1245268002,1407878804,47,15,1
1245268002,1417944687,77,14,2
1245268002,1417975061,353,31,43
1245268002,1417986274,116,14,5
1245268002,1437177714,538,26,12
1245268002,1437274198,181,19,6
1245268002,1447283767,337,17,8
1245268002,1447418132,236,17,0
1245268002,1477536316,159,24,1
1245268002,1477879393,419,12,4
1245268002,1497775662,50,18,3
1245268002,1518979426,236,33,6
1245268002,1528006020,808,119,20
1245268002,1528062429,468,18,14
1245268002,1528083334,40,11,1
1245268002,1548287121,395,35,3
1245268002,1548368673,208,16,3
1245268002,1558432773,49,14,0
1245268002,1578594750,49,12,2
1245268002,1578661005,1398,37,32
1245268002,1588633150,64,12,1
1245268002,1588650428,430,50,5
1245268002,1588689368,215,26,4
1245268002,1598713554,136,13,1
1245268002,1598754145,63,11,3
1245268002,1609118397,39,11,3
1245268002,1629011218,310,19,0
1245268002,1639267768,4674,117,260
1245268002,1639376924,95,16,3
1245268002,1649215419,331,23,8
1245268002,1649298928,75,13,1
1245268002,1649325127,177,22,4
1245268002,1659475895,485,60,27
1245268002,1669475166,59,15,1
1245268002,1669543088,79,12,1
1245268002,1679569503,154,29,3
1245268002,1689600439,78,12,1
1245268002,1710033311,81,13,7
1245268002,1710148705,46,11,1
1245268002,1730299660,54,13,4
1245268002,1760400790,118,17,3
1245268002,1760773436,32,11,5
1245268002,1770605214,45,12,1
1245268002,1770681298,1004,37,26
1245268002,1780729400,548,66,17
1245268002,1801814173,244,11,3
1245268002,1811980311,139,14,0
1245268002,1811983539,467,59,14
1245268002,1821024357,1735,107,130
1245268002,1831271477,489,20,6
1245268002,1851387781,503,77,6
1245268002,1851412340,89,13,2
1245268002,1851621064,105,13,0
1245268002,1861509333,1328,136,129
1245268002,1871565556,298,13,6
1245268002,1871754473,253,29,2
1245268002,1881681062,71,20,4
1245268002,1891704409,272,38,2
1245268002,1891782074,409,70,12
1245268002,1891893921,508,15,2
1245268002,1891978599,368,11,6
1245268002,1902824287,217,26,4
1245268002,1912911017,187,35,0
1245268002,1912922329,222,29,1
1245268002,1922095686,49,12,0
1245268002,1942428354,64,12,1
1245268002,1952348047,4820,223,402
1245268002,1952398166,244,16,7
1245268002,1972538445,420,69,30
1245268002,1982686754,46,16,2
1245268002,1982814208,85,14,2
1245268002,1992147656,181,25,3
1245271998,1003863671,45,13,0
1245271998,1013172584,14,11,0
1245271998,1013251545,15,14,0
1245271998,1013905660,53,13,0
1245271998,1013966977,339,40,0
1245271998,1023069622,384,145,0
1245271998,1023125887,112,44,0
1245271998,1023187580,123,18,0
1245271998,1023360237,68,23,0
1245271998,1033144639,421,263,0
1245271998,1033271853,100,56,0
1245271998,1033544283,69,25,0
1245271998,1043234230,80,24,0
1245271998,1043267529,18,17,0
1245271998,1043457971,116,18,0
1245271998,1053350249,81,28,0
1245271998,1053363119,286,92,0
1245271998,1063471183,133,66,0
1245271998,1063559557,50,14,0
1245271998,1063567691,325,77,0
1245271998,1063706620,14,12,0
1245271998,1063834042,25,17,0
1245271998,1073502944,89,65,0
1245271998,1073536140,34,16,0
1245271998,1073546677,80,34,0
1245271998,1073833828,190,22,0
1245271998,1083867592,89,31,0
1245271998,1093924458,424,243,0
1245271998,1093970287,91,46,0
1245271998,1114130903,341,43,0
1245271998,1114933876,112,29,0
1245271998,1124005731,52,11,0
1245271998,1124051743,250,84,0
1245271998,1124055546,155,30,0
1245271998,1124067673,53,20,0
1245271998,1134186810,18,15,0
1245271998,1134302144,88,15,0
1245271998,1144450107,164,75,0
1245271998,1154354652,65,39,0
1245271998,1154370781,27,17,0
1245271998,1154375764,52,38,0
1245271998,1154383917,99,45,0
1245271998,1154575298,28,23,0
1245271998,1164407409,15,14,0
1245271998,1174511919,41,22,0
1245271998,1174548580,136,32,0
1245271998,1174649784,49,17,0
1245271998,1174767289,116,55,0
1245271998,1174797088,63,22,0
1245271998,1174841605,259,35,0
1245271998,1184067027,59,27,0
1245271998,1184665663,99,26,0
1245271998,1194758631,81,22,0
1245271998,1215984620,18,14,0
1245271998,1225063993,30,12,0
1245271998,1225077415,49,19,0
1245271998,1225101041,501,46,0
1245271998,1225158603,94,15,0
1245271998,1235188426,19,13,0
1245271998,1235228859,400,283,0
1245271998,1245226182,30,15,0
1245271998,1245266444,67,56,0
1245271998,1245285964,282,25,25
1245271998,1245565803,60,25,9
1245271998,1255668083,173,71,14
1245271998,1265601363,22,12,7
1245271998,1265787774,70,23,4
1245271998,1275566895,16,14,0
1245271998,1275833469,20,13,0
1245271998,1275869117,31,13,0
1245271998,1285678938,48,18,0
1245271998,1285930933,383,72,11
1245271998,1295019248,52,21,3
1245271998,1295707826,19,13,1
1245271998,1295802452,82,63,2
1245271998,1306933643,186,25,0
1245271998,1316109895,88,23,3
1245271998,1316962053,303,214,24
1245271998,1316970700,154,31,18
1245271998,1316995210,187,34,2
1245271998,1326175662,19,16,0
1245271998,1326275082,25,15,0
1245271998,1326297334,22,12,1
1245271998,1326440967,24,13,0
1245271998,1336100494,88,41,9
1245271998,1346265659,222,73,17
1245271998,1346671153,194,57,31
1245271998,1356354625,225,20,11
1245271998,1356366090,279,198,31
1245271998,1376755868,28,19,0
1245271998,1376766253,24,17,1
1245271998,1386677284,462,300,28
1245271998,1396036125,91,30,1
1245271998,1396705539,37,14,0
1245271998,1396760021,851,99,26
1245271998,1396863999,240,89,48
1245271998,1407121114,47,16,2
1245271998,1407132137,38,19,2
1245271998,1407854052,94,12,2
1245271998,1407895949,126,37,3
1245271998,1407960784,224,29,14
1245271998,1417388745,149,61,13
1245271998,1417975061,133,29,0
1245271998,1427020700,145,68,32
1245271998,1427071885,93,41,9
1245271998,1427090430,52,20,5
1245271998,1427099639,94,59,6
1245271998,1427150549,39,29,1
1245271998,1427218601,160,86,24
1245271998,1427251008,219,81,15
1245271998,1427272970,66,17,1
1245271998,1437160173,71,30,22
1245271998,1437368891,11956,1201,1152
1245271998,1437392180,86,13,5
1245271998,1447291067,295,59,1
1245271998,1447352034,205,105,23
1245271998,1457368722,92,19,11
1245271998,1457431785,160,46,7
1245271998,1467441535,187,75,23
1245271998,1467477802,20,16,4
1245271998,1467648873,20,18,0
1245271998,1477678506,47,12,5
1245271998,1487609236,75,17,0
1245271998,1487765848,245,78,36
1245271998,1487834214,72,24,6
1245271998,1497780324,194,74,20
1245271998,1497818181,33,14,0
1245271998,1497884415,70,13,8
1245271998,1508068636,197,43,8
1245271998,1508803867,425,274,32
1245271998,1518213503,78,34,11
1245271998,1518912849,64,11,0
1245271998,1518979426,27,11,0
1245271998,1528062429,36,16,0
1245271998,1528386414,24,15,8
1245271998,1538212634,36,18,10
1245271998,1548368673,136,18,0
1245271998,1548510282,85,22,14
1245271998,1558319434,79,16,2
1245271998,1558347989,30,13,4
1245271998,1558528745,66,19,7
1245271998,1558570648,386,238,38
1245271998,1558614610,85,32,9
1245271998,1578501466,209,60,30
1245271998,1578660528,132,19,8
1245271998,1578661005,319,19,2
1245271998,1588602577,26,22,2
1245271998,1588650428,27,15,0
1245271998,1588846042,176,45,10
1245271998,1588980809,303,114,44
1245271998,1598705121,58,16,3
1245271998,1598737397,45,13,0
1245271998,1609118397,20,12,0
1245271998,1609813708,17,16,0
1245271998,1609871391,30,12,1
1245271998,1619077476,23,12,0
1245271998,1629214226,81,30,20
1245271998,1629334552,13,12,1
1245271998,1639111529,17,16,5
1245271998,1639212657,122,33,11
1245271998,1649423948,49,22,8
1245271998,1649473208,84,24,2
1245271998,1659396091,22,22,5
1245271998,1659475895,47,16,0
1245271998,1669693560,122,26,14
1245271998,1669735882,37,16,0
1245271998,1669745865,28,12,3
1245271998,1679534721,28,12,0
1245271998,1679598007,136,44,20
1245271998,1679806137,103,37,21
1245271998,1689781643,356,48,33
1245271998,1689924698,102,16,8
1245271998,1699775353,124,59,14
1245271998,1699778290,19,12,1
1245271998,1700102639,234,101,38
1245271998,1720062524,200,23,0
1245271998,1730397159,27,11,0
1245271998,1740206424,27,14,2
1245271998,1750414579,44,16,0
1245271998,1750523007,94,22,2
1245271998,1750713467,25,18,5
1245271998,1760472203,32,12,0
1245271998,1760598445,84,11,6
1245271998,1760703110,278,76,32
1245271998,1760721765,28,25,6
1245271998,1760759641,93,28,10
1245271998,1770520389,119,97,4
1245271998,1770681298,79,16,2
1245271998,1770703951,11,11,2
1245271998,1770911182,41,23,0
1245271998,1780729400,61,21,0
1245271998,1780912550,140,36,0
1245271998,1790710598,108,37,18
1245271998,1790891521,94,33,23
1245271998,1801228788,41,21,8
1245271998,1801827027,72,26,7
1245271998,1811009962,68,14,9
1245271998,1811938434,234,97,31
1245271998,1811983539,40,19,1
1245271998,1821112848,409,131,49
1245271998,1831270842,64,23,1
1245271998,1841276102,125,28,15
1245271998,1841315124,41,22,2
1245271998,1841401221,19,12,0
1245271998,1841450079,208,96,32
1245271998,1841582962,102,34,17
1245271998,1841625456,63,36,5
1245271998,1851387781,32,17,0
1245271998,1851552442,87,15,5
1245271998,1861427858,62,27,19
1245271998,1861436040,184,57,16
1245271998,1861509333,38,27,0
1245271998,1871516237,42,18,8
1245271998,1871620278,30,21,5
1245271998,1871754473,303,144,59
1245271998,1881788412,22,20,0
1245271998,1891728101,28,14,3
1245271998,1891782074,39,19,0
1245271998,1891849261,39,16,2
1245271998,1891950853,64,33,5
1245271998,1902062631,119,17,7
1245271998,1902913924,198,22,13
1245271998,1912182635,39,15,2
1245271998,1912245085,14,12,3
1245271998,1912320623,67,29,7
1245271998,1922049253,213,67,19
1245271998,1922111434,43,11,3
1245271998,1932442597,29,13,1
1245271998,1932535903,61,25,5
1245271998,1942233481,241,85,16
1245271998,1942284765,125,28,0
1245271998,1942307822,60,12,0
1245271998,1942350335,62,22,2
1245271998,1942350756,30,24,0
1245271998,1942398037,32,11,0
1245271998,1942621792,146,45,11
1245271998,1952326647,403,260,34
1245271998,1952348047,122,49,1
1245271998,1952352809,31,23,3
1245271998,1952613374,157,26,16
1245271998,1962625368,20,16,0
1245271998,1962697409,119,55,14
1245271998,1972529220,216,81,25
1245271998,1972538445,36,22,0
1245271998,1982719100,145,58,12
1245271998,1982726485,167,28,19
1245271998,1982881397,118,27,4
1245274133,1013938729,128,19,0
1245274133,1023146149,77,13,0
1245274133,1053363119,133,29,0
1245274133,1114151073,40,14,0
1245274133,1144295809,47,15,0
1245274133,1154312221,152,30,0
1245274133,1164479374,410,12,0
1245274133,1174511919,158,36,0
1245274133,1184725210,119,12,0
1245274133,1205801586,156,21,0
1245274133,1255446696,44,13,7
1245274133,1275718769,101,30,5
1245274133,1285749929,666,12,4
1245274133,1306974191,68,16,4
1245274133,1316953409,158,23,3
1245274133,1376678490,57,13,3
1245274133,1407019334,96,18,13
1245274133,1417975061,2737,201,355
1245274133,1437382678,96,21,4
1245274133,1477653228,313,58,53
1245274133,1538169321,158,18,0
1245274133,1558313866,82,12,18
1245274133,1578522694,228,31,15
1245274133,1588699342,446,12,8
1245274133,1598789513,109,11,1
1245274133,1609865948,153,33,29
1245274133,1619077476,300,67,35
1245274133,1619972478,123,27,2
1245274133,1659475895,264,58,48
1245274133,1699098756,679,11,13
1245274133,1699743484,139,13,30
1245274133,1710179494,138,32,5
1245274133,1760400790,35,14,1
1245274133,1770664898,215,34,13
1245274133,1780729400,55,16,12
1245274133,1841209368,195,33,12
1245274133,1851387781,25,11,0
1245274133,1861482903,173,49,28
1245274133,1871575506,161,12,0
1245274133,1871708297,133,22,14
1245274133,1891888384,154,13,2
1245274133,1902840812,230,25,21
1245274133,1952348047,88,21,1
1245274133,1972538445,125,31,28
1245274133,1982666137,445,22,9
1245274133,1982898771,43,14,10
1245274133,1982950978,106,19,26
1245278183,1013938729,161,16,0
1245278183,1023076007,144,11,0
1245278183,1053363119,151,30,0
1245278183,1104251990,146,18,0
1245278183,1124153242,101,12,0
1245278183,1134148166,24,11,0
1245278183,1144295809,99,11,0
1245278183,1144439639,106,11,0
1245278183,1154312221,348,23,0
1245278183,1174511919,249,42,0
1245278183,1205033990,108,11,0
1245278183,1205801586,526,28,0
1245278183,1255478863,1225,12,23
1245278183,1275718769,199,32,44
1245278183,1306974191,142,17,4
1245278183,1316953409,134,15,0
1245278183,1366443871,321,11,6
1245278183,1376678490,105,13,3
1245278183,1376766253,33,11,0
1245278183,1386772176,281,22,4
1245278183,1417975061,2599,173,153
1245278183,1427049238,645,37,8
1245278183,1437382678,160,17,2
1245278183,1477653228,280,54,13
1245278183,1508287467,728,50,17
1245278183,1538169321,278,30,2
1245278183,1548220213,423,17,3
1245278183,1578522694,201,13,4
1245278183,1598789513,199,12,0
1245278183,1609865948,103,27,11
1245278183,1619077476,481,63,36
1245278183,1619972478,222,16,4
1245278183,1649534843,133,16,0
1245278183,1659475895,213,32,15
1245278183,1669511200,117,24,3
1245278183,1710179494,160,24,7
1245278183,1720262629,220,37,17
1245278183,1740523307,180,24,2
1245278183,1760400790,130,18,0
1245278183,1770664898,304,25,11
1245278183,1770685000,101,12,0
1245278183,1780654137,319,23,12
1245278183,1780729400,306,18,1
1245278183,1841209368,401,37,4
1245278183,1851387781,63,11,0
1245278183,1861482903,524,44,26
1245278183,1871530022,115,14,6
1245278183,1871575506,183,15,5
1245278183,1871708297,353,16,1
1245278183,1952348047,134,17,1
1245278183,1952568107,54,13,1
1245278183,1972538445,208,23,10
1245280932,1053363119,178,14,0
1245285964,1033144639,144,21,0
1245285964,1093924458,98,13,0
1245285964,1124067673,53,11,0
1245285964,1174511919,174,13,0
1245285964,1235228859,129,17,0
1245285964,1245271998,215,25,0
1245285964,1316962053,86,15,11
1245285964,1356366090,77,13,7
1245285964,1386677284,181,23,22
1245285964,1417975061,1112,28,12
1245285964,1437368891,7231,83,753
1245285964,1477653228,178,13,3
1245285964,1497165963,125,12,28
1245285964,1508803867,121,14,17
1245285964,1558570648,158,30,2
1245285964,1619077476,213,13,2
1245285964,1790891521,636,38,96
1245285964,1861482903,284,14,3
1245285964,1952326647,162,16,12
1245287861,1144254830,155,11,0
1245287861,1164451159,58,17,0
1245287861,1306931894,134,11,0
1245287861,1316058720,35,12,4
1245287861,1356443956,167,19,0
1245287861,1457466823,97,36,20
1245287861,1467514539,46,13,0
1245287861,1699778290,113,26,20
1245287861,1699842989,87,19,0
1245287861,1891849261,340,56,62
1245303650,1437368891,1328,19,40
1245315779,1093999526,67,11,0
1245315779,1184665663,345,22,0
1245315779,1417235904,56,14,0
1245315779,1609871391,1011,67,218
1245326917,1053363119,56,19,0
1245326917,1528006020,20,14,0
1245326917,1578594750,30,11,10
1245326917,1598789513,42,11,13
1245337138,1003029950,242,21,0
1245337138,1003911058,1192,112,0
1245337138,1023025715,82,12,0
1245337138,1023069622,455,56,0
1245337138,1053336354,113,11,0
1245337138,1053363119,11420,319,0
1245337138,1063633055,91,13,0
1245337138,1114914322,69,15,0
1245337138,1144245903,65,12,0
1245337138,1154370781,262,54,0
1245337138,1164532172,133,26,0
1245337138,1184684177,172,11,0
1245337138,1194847186,821,64,0
1245337138,1245226182,284,42,0
1245337138,1255593307,128,13,0
1245337138,1265428999,102,12,4
1245337138,1265457022,229,46,9
1245337138,1275558637,344,30,14
1245337138,1285938050,63,11,0
1245337138,1295723088,64,16,5
1245337138,1316965692,192,29,15
1245337138,1356334296,305,36,4
1245337138,1356338008,56,13,4
1245337138,1366421885,65,11,2
1245337138,1376530576,68,15,6
1245337138,1376766253,498,78,49
1245337138,1396731238,310,55,33
1245337138,1396919767,76,11,1
1245337138,1417944687,53,12,3
1245337138,1417968629,264,25,3
1245337138,1437177714,90,21,5
1245337138,1457340739,73,16,5
1245337138,1487624482,251,24,14
1245337138,1497702781,614,52,1
