npi1,npi2,paircount,benecount,samedaycount
1043514177,1184702102,43,11,24
1043514177,1215913801,174,39,60
1043514177,1396705539,114,25,62
1043514177,1598918393,65,20,21
1043514177,1649580721,67,14,9
1043514177,1720062524,35,16,16
1043514177,1790814291,28,14,21
1043514177,1982854980,61,14,4
1043524218,1184665663,142,33,2
1043524218,1306010962,22,12,0
1043524218,1457552903,456,47,191
1043524218,1740430545,66,19,8
1043524218,1770675738,157,19,14
1043536949,1053363119,46,21,10
1043536949,1154370781,57,18,17
1043536949,1235579004,81,15,2
1043536949,1245226182,32,13,10
1043536949,1275869117,124,32,44
1043536949,1376766253,35,15,13
1043536949,1417986274,31,13,13
1043536949,1518979426,71,22,13
1043536949,1588650428,33,14,16
1043536949,1811983539,68,21,10
1043536949,1851387781,70,22,19
1043536949,1871754473,67,28,5
1043536949,1871896894,61,12,3
1043536949,1891782074,45,15,10
1043582752,1215983945,49,11,21
1043621576,1023069622,18,11,0
1043621576,1053363119,142,49,6
1043621576,1154370781,18,13,0
1043621576,1174821383,149,51,37
1043621576,1235121807,96,16,6
1043621576,1326010232,185,47,49
1043621576,1396731238,24,11,0
1043621576,1528006020,37,20,3
1043621576,1861509333,32,20,5
1043621576,1952348047,50,22,2
1043621576,1982681151,122,42,26
1043650633,1053363119,69,11,19
1053300731,1053363119,24,21,11
1053300731,1306839873,101,66,92
1053300731,1699875450,103,90,99
1053302620,1093835829,42,15,21
1053302620,1528062429,100,22,36
1053304766,1023069622,32,13,0
1053304766,1053363119,602,147,208
1053304766,1053418004,38,14,20
1053304766,1093746893,130,25,24
1053304766,1093835829,35,13,8
1053304766,1093968372,274,21,46
1053304766,1134379159,30,12,11
1053304766,1144250416,43,19,4
1053304766,1144328279,140,47,29
1053304766,1154370781,31,11,2
1053304766,1164532172,296,60,61
1053304766,1174511919,227,74,88
1053304766,1235188426,24,12,3
1053304766,1255394326,27,15,2
1053304766,1255446696,50,15,14
1053304766,1275522955,55,19,30
1053304766,1275633091,87,24,6
1053304766,1285732305,42,15,10
1053304766,1285737361,393,19,0
1053304766,1316942048,69,42,38
1053304766,1326037896,42,16,21
1053304766,1336246396,64,27,25
1053304766,1376766253,41,20,10
1053304766,1396731238,26,14,4
1053304766,1407019334,37,11,11
1053304766,1417975061,281,46,32
1053304766,1437177714,19,11,2
1053304766,1447418132,98,30,47
1053304766,1477536316,153,41,9
1053304766,1508836834,74,14,13
1053304766,1528006020,70,46,3
1053304766,1528062429,175,24,32
1053304766,1548287121,44,11,1
1053304766,1548368673,122,36,6
1053304766,1609943851,717,214,363
1053304766,1619077476,42,12,1
1053304766,1629011218,185,61,66
1053304766,1649215419,28,12,14
1053304766,1659475895,57,20,6
1053304766,1659590982,59,16,36
1053304766,1699743484,157,20,49
1053304766,1700875390,88,34,68
1053304766,1760813703,324,87,181
1053304766,1780729400,92,26,40
1053304766,1801021290,53,11,5
1053304766,1811983539,29,13,5
1053304766,1851387781,44,22,16
1053304766,1861509333,114,41,48
1053304766,1871540013,19,18,6
1053304766,1881700334,38,25,5
1053304766,1891782074,39,14,7
1053304766,1891893921,55,20,10
1053304766,1902824287,14,11,3
1053304766,1912922329,15,11,0
1053304766,1922043827,23,11,0
1053304766,1942413349,286,59,126
1053304766,1942428354,53,20,31
1053304766,1952348047,853,229,504
1053304766,1972538445,75,31,33
1053304766,1982666137,73,12,0
1053304766,1992147656,20,15,0
1053320531,1043514177,43,14,0
1053320531,1073728168,92,11,2
1053320531,1134257876,173,26,2
1053320531,1154375764,35,14,11
1053320531,1215913801,1893,154,723
1053320531,1396705539,106,27,27
1053320531,1437368891,85,14,1
1053320531,1457337115,125,18,1
1053320531,1477556488,44,16,1
1053320531,1598918393,128,15,3
1053320531,1649580721,49,13,2
1053320531,1720062524,131,26,23
1053320531,1831431063,140,13,1
1053320531,1982854980,52,13,2
1053336354,1013285618,52,21,0
1053336354,1023069622,111,40,0
1053336354,1033146709,45,15,0
1053336354,1053363119,1464,429,485
1053336354,1053418004,29,15,9
1053336354,1073509063,24,11,6
1053336354,1073536876,55,35,12
1053336354,1073799243,48,11,4
1053336354,1083635742,100,23,10
1053336354,1083867592,29,11,3
1053336354,1104858927,21,14,14
1053336354,1104923184,33,14,0
1053336354,1114914322,30,17,23
1053336354,1134379159,49,20,6
1053336354,1144245903,39,12,11
1053336354,1154370781,196,70,41
1053336354,1164532172,50,26,0
1053336354,1174511919,48,15,5
1053336354,1184606956,106,19,2
1053336354,1194780114,45,12,1
1053336354,1194964239,32,15,9
1053336354,1225248669,67,19,8
1053336354,1235121807,129,27,4
1053336354,1245226182,186,74,67
1053336354,1265429211,24,12,19
1053336354,1265457022,242,63,68
1053336354,1275558637,125,36,12
1053336354,1285797753,30,13,4
1053336354,1295723088,31,13,12
1053336354,1316965692,96,25,11
1053336354,1326010232,41,12,3
1053336354,1336138262,50,14,1
1053336354,1336246396,28,12,5
1053336354,1356332878,95,37,26
1053336354,1366623506,29,13,2
1053336354,1376766253,132,56,15
1053336354,1386669174,112,21,8
1053336354,1396731238,162,66,29
1053336354,1396763322,46,20,3
1053336354,1407838170,93,21,6
1053336354,1417975061,140,35,44
1053336354,1427272970,24,11,3
1053336354,1437177714,217,63,61
1053336354,1437368891,62,12,3
1053336354,1457340739,47,18,22
1053336354,1477579571,57,21,7
1053336354,1477586733,19,12,3
1053336354,1477879393,94,11,9
1053336354,1487609236,23,12,2
1053336354,1497085807,49,24,4
1053336354,1528006020,126,58,9
1053336354,1528062429,60,25,18
1053336354,1528083334,30,13,6
1053336354,1548285901,60,24,12
1053336354,1548287121,218,63,53
1053336354,1548294945,104,36,21
1053336354,1558319434,51,19,3
1053336354,1568751477,29,13,14
1053336354,1588650428,114,34,3
1053336354,1588689368,133,57,28
1053336354,1598713554,24,11,1
1053336354,1598754145,24,12,9
1053336354,1639198278,80,44,25
1053336354,1639376924,47,14,5
1053336354,1649215419,62,17,5
1053336354,1649298928,140,49,46
1053336354,1669475166,45,23,2
1053336354,1669490900,65,24,4
1053336354,1710033311,22,12,4
1053336354,1710179494,33,11,9
1053336354,1730176942,32,14,21
1053336354,1760400790,146,58,46
1053336354,1770887101,62,16,4
1053336354,1780622423,49,11,0
1053336354,1780729400,59,19,5
1053336354,1801814173,133,28,6
1053336354,1811983539,189,82,82
1053336354,1831271477,50,16,10
1053336354,1841209368,47,19,9
1053336354,1851387781,331,126,143
1053336354,1851412340,38,15,7
1053336354,1851621064,59,11,4
1053336354,1861410151,36,15,10
1053336354,1861509333,26,12,3
1053336354,1871649558,22,17,16
1053336354,1871754473,70,40,50
1053336354,1891704409,140,49,20
1053336354,1891782074,161,55,9
1053336354,1902824287,208,59,51
1053336354,1902893969,36,17,22
1053336354,1912011982,88,26,7
1053336354,1912911017,177,61,16
1053336354,1912922329,129,43,32
1053336354,1942428354,42,14,5
1053336354,1952348047,148,60,25
1053336354,1952398166,39,18,23
1053336354,1962580480,85,25,22
1053336354,1972538445,38,12,1
1053336354,1982667101,144,16,2
1053336354,1982814208,37,14,8
1053336354,1992147656,25,17,2
1053339325,1023087269,24,13,0
1053339325,1174549596,60,11,0
1053339325,1225025968,103,27,28
1053339325,1295829745,89,21,8
1053339325,1427016757,40,11,20
1053339325,1447342498,41,11,2
1053339325,1457466823,164,48,49
1053339325,1609848787,64,20,31
1053339325,1669571477,41,11,1
1053339325,1699778290,164,47,31
1053339325,1811093743,140,16,5
1053339325,1821045188,20,13,2
1053339325,1891849261,1034,113,271
1053341594,1144536061,384,90,159
1053341594,1184665663,548,100,108
1053341594,1306010962,45,23,13
1053341594,1700991163,24,14,6
1053341594,1740395110,19,12,4
1053347047,1053363119,188,18,11
1053347047,1295022655,134,15,0
1053350249,1235228859,25,12,12
1053350249,1386677284,36,15,8
1053350249,1437368891,693,120,272
1053350249,1558570648,84,32,18
1053363119,1003029950,783,90,0
1053363119,1003170176,80,17,0
1053363119,1003803222,167,44,0
1053363119,1003884321,186,31,0
1053363119,1003911058,3439,381,0
1053363119,1013007640,214,30,0
1053363119,1013055698,23,16,0
1053363119,1013144963,52,12,0
1053363119,1013147693,35,21,0
1053363119,1013233758,698,175,0
1053363119,1013285618,253,148,0
1053363119,1013353408,382,99,0
1053363119,1013902758,74,12,0
1053363119,1013905660,144,37,0
1053363119,1013938729,31,14,0
1053363119,1013945948,529,156,0
1053363119,1013952548,22,18,0
1053363119,1013966795,84,20,0
1053363119,1013973460,262,63,0
1053363119,1013989797,134,43,0
1053363119,1023025715,810,220,0
1053363119,1023027380,132,63,0
1053363119,1023054061,58,20,0
1053363119,1023059151,361,90,0
1053363119,1023069622,4261,1074,0
1053363119,1023076007,20,11,0
1053363119,1023146149,25,12,0
1053363119,1023180114,45,23,0
1053363119,1023343555,24,15,0
1053363119,1033129770,49,25,0
1053363119,1033144639,59,35,0
1053363119,1033146709,408,182,0
1053363119,1033193792,141,71,0
1053363119,1033239736,12,11,0
1053363119,1033248786,86,31,0
1053363119,1033287990,76,12,0
1053363119,1033395603,148,76,0
1053363119,1033447909,32,17,0
1053363119,1033537568,69,20,0
1053363119,1043209315,545,284,0
1053363119,1043292865,530,127,0
1053363119,1043323009,32,11,0
1053363119,1043332497,161,36,0
1053363119,1043340185,235,52,0
1053363119,1043536949,350,94,0
1053363119,1043621576,140,45,0
1053363119,1053300731,50,32,0
1053363119,1053304766,740,142,0
1053363119,1053336354,1146,355,0
1053363119,1053347047,163,18,0
1053363119,1053396838,221,50,88
1053363119,1053418004,972,305,197
1053363119,1053446252,23,13,1
1053363119,1053487025,39,25,24
1053363119,1053491019,37,15,4
1053363119,1053753236,206,24,9
1053363119,1063405967,29,20,4
1053363119,1063424513,165,38,5
1053363119,1063457109,242,52,65
1053363119,1063471183,18,11,4
1053363119,1063477818,50,19,27
1053363119,1063529550,42,13,7
1053363119,1063567691,32,14,8
1053363119,1063633055,369,68,132
1053363119,1063775427,65,16,17
1053363119,1073509063,3244,295,448
1053363119,1073523213,353,200,143
1053363119,1073536876,281,164,25
1053363119,1073567079,816,211,124
1053363119,1073593315,162,43,14
1053363119,1073686580,83,52,5
1053363119,1073689717,17,11,2
1053363119,1073781951,208,65,55
1053363119,1073799243,1984,441,1055
1053363119,1073809232,66,21,22
1053363119,1073833828,59,16,27
1053363119,1073893772,67,12,0
1053363119,1083635742,1654,531,613
1053363119,1083845770,86,23,3
1053363119,1083867592,1179,170,122
1053363119,1093710717,111,32,11
1053363119,1093724270,55,16,1
1053363119,1093746893,110,63,3
1053363119,1093776080,556,127,149
1053363119,1093824997,167,80,1
1053363119,1093835829,152,92,38
1053363119,1093845281,118,27,16
1053363119,1093898181,143,36,12
1053363119,1093924458,59,43,11
1053363119,1093968372,354,116,22
1053363119,1093999526,31,14,16
1053363119,1104188093,1055,99,84
1053363119,1104251990,63,32,0
1053363119,1104812825,1235,380,699
1053363119,1104836360,247,141,91
1053363119,1104855147,26,15,4
1053363119,1104858927,725,200,354
1053363119,1104861632,27,19,1
1053363119,1104869601,991,62,186
1053363119,1104923184,1382,349,85
1053363119,1114028735,432,101,39
1053363119,1114151073,92,34,9
1053363119,1114154549,78,25,16
1053363119,1114238599,86,15,7
1053363119,1114914322,1718,446,812
1053363119,1114946076,712,186,296
1053363119,1114955903,97,15,31
1053363119,1114996766,73,35,1
1053363119,1124001235,38,14,3
1053363119,1124025507,1152,181,43
1053363119,1124048384,307,74,82
1053363119,1124054655,2497,175,316
1053363119,1124081211,28,11,8
1053363119,1124091939,214,75,36
1053363119,1124092002,79,46,22
1053363119,1124153242,49,23,13
1053363119,1124170246,121,26,44
1053363119,1124355144,283,32,90
1053363119,1134150410,770,199,228
1053363119,1134160120,44,11,2
1053363119,1134266265,24,13,1
1053363119,1134379159,1362,390,288
1053363119,1144210303,964,454,389
1053363119,1144245903,756,380,341
1053363119,1144250416,886,177,296
1053363119,1144291295,188,118,15
1053363119,1144295809,119,37,35
1053363119,1144328279,104,51,0
1053363119,1144329145,74,46,24
1053363119,1144392036,94,36,16
1053363119,1144439639,136,33,87
1053363119,1144450107,63,23,7
1053363119,1144454968,98,39,4
1053363119,1144651944,69,29,12
1053363119,1154300747,223,73,136
1053363119,1154312221,81,24,2
1053363119,1154318582,26,11,2
1053363119,1154334381,51,21,1
1053363119,1154349108,262,80,15
1053363119,1154363166,424,93,121
1053363119,1154370781,6792,2479,2313
1053363119,1154375764,89,76,70
1053363119,1154568376,179,55,9
1053363119,1154570067,205,58,16
1053363119,1154657054,71,35,18
1053363119,1164431979,355,187,130
1053363119,1164462834,1850,158,235
1053363119,1164476164,604,135,83
1053363119,1164479374,117,26,10
1053363119,1164494415,76,37,11
1053363119,1164532172,950,507,18
1053363119,1164657391,142,37,26
1053363119,1164686291,387,147,104
1053363119,1164739900,14,11,2
1053363119,1174503395,38,12,15
1053363119,1174511919,798,323,32
1053363119,1174512305,606,176,157
1053363119,1174591325,47,11,1
1053363119,1174620181,108,26,12
1053363119,1174703268,370,51,36
1053363119,1174733182,53,28,38
1053363119,1174821383,348,126,43
1053363119,1174841605,44,13,1
1053363119,1174931760,140,19,2
1053363119,1184605313,2199,110,315
1053363119,1184606014,305,95,94
1053363119,1184606956,1764,315,642
1053363119,1184634255,197,93,76
1053363119,1184646564,263,80,6
1053363119,1184665663,431,132,20
1053363119,1184675126,332,97,50
1053363119,1184684177,400,158,15
1053363119,1184689465,117,36,10
1053363119,1184713224,48,27,3
1053363119,1184718744,427,53,99
1053363119,1184725079,2589,334,1024
1053363119,1184725202,29,16,0
1053363119,1184725210,61,31,3
1053363119,1184725285,222,64,42
1053363119,1184766339,99,12,5
1053363119,1194780114,3106,218,512
1053363119,1194820605,71,22,21
1053363119,1194847186,1484,217,712
1053363119,1194852319,51,13,2
1053363119,1194880492,113,49,28
1053363119,1194964239,491,219,94
1053363119,1205033990,74,25,13
1053363119,1205801586,135,38,3
1053363119,1205890092,23,14,17
1053363119,1205892197,195,108,25
1053363119,1205928652,226,60,17
1053363119,1215035787,122,25,6
1053363119,1215049010,44,13,0
1053363119,1215090527,432,106,179
1053363119,1215112065,656,175,145
1053363119,1215132410,27,15,10
1053363119,1215156948,269,30,45
1053363119,1215161807,319,181,111
1053363119,1215165956,271,11,35
1053363119,1215265400,59,39,8
1053363119,1215908207,31,12,0
1053363119,1215962022,394,156,68
1053363119,1225001399,177,63,76
1053363119,1225004401,33,11,2
1053363119,1225048473,324,172,129
1053363119,1225058951,158,68,24
1053363119,1225066095,274,63,72
1053363119,1225101041,107,21,13
1053363119,1225190143,18,13,3
1053363119,1225192206,165,66,20
1053363119,1225248669,1276,348,436
1053363119,1225310634,388,109,57
1053363119,1225350689,100,32,5
1053363119,1235114000,84,38,11
1053363119,1235121807,2523,349,461
1053363119,1235129693,1109,316,555
1053363119,1235188426,345,195,25
1053363119,1235228859,59,33,4
1053363119,1235264409,26,11,0
1053363119,1235264805,142,28,47
1053363119,1235321118,25,15,1
1053363119,1235570979,76,28,1
1053363119,1235575788,458,75,105
1053363119,1235579004,491,97,0
1053363119,1235579822,28,11,11
1053363119,1245226182,6208,1804,2318
1053363119,1245240308,285,50,13
1053363119,1245268002,1152,178,146
1053363119,1245271998,30,22,5
1053363119,1245326917,38,23,5
1053363119,1245337138,3041,258,1140
1053363119,1245456144,19,13,0
1053363119,1245515188,192,55,34
1053363119,1245544394,769,203,205
1053363119,1255302717,39,18,3
1053363119,1255341335,60,42,14
1053363119,1255345641,196,43,57
1053363119,1255350781,585,126,118
1053363119,1255356986,142,23,55
1053363119,1255368866,51,17,3
1053363119,1255394201,183,14,3
1053363119,1255394326,195,87,32
1053363119,1255446696,219,101,5
1053363119,1255478863,382,90,30
1053363119,1255485876,386,129,116
1053363119,1255593307,389,75,209
1053363119,1255658985,62,23,2
1053363119,1255668083,78,22,3
1053363119,1265402606,559,108,159
1053363119,1265404396,114,53,63
1053363119,1265428999,1347,373,653
1053363119,1265429211,937,283,497
1053363119,1265457022,2825,1200,1050
1053363119,1265460661,2558,133,371
1053363119,1265470298,17,16,0
1053363119,1265540058,58,22,0
1053363119,1265553481,67,29,5
1053363119,1265651053,1590,76,360
1053363119,1265662019,55,27,4
1053363119,1265668560,82,49,7
1053363119,1265678072,292,16,50
1053363119,1265787204,92,40,32
1053363119,1275522955,90,42,0
1053363119,1275558637,2591,911,870
1053363119,1275633091,460,142,76
1053363119,1275718769,36,28,1
1053363119,1275869117,658,262,7
1053363119,1285602508,39,12,2
1053363119,1285627869,267,37,29
1053363119,1285644419,215,126,75
1053363119,1285650697,135,61,26
1053363119,1285677054,51,28,4
1053363119,1285678276,159,71,25
1053363119,1285693077,77,17,3
1053363119,1285703686,284,69,12
1053363119,1285732305,297,155,104
1053363119,1285737361,257,35,8
1053363119,1285797555,132,22,8
1053363119,1285797753,1067,513,414
1053363119,1285810788,49,15,0
1053363119,1285855676,62,19,0
1053363119,1285930933,89,23,5
1053363119,1285938050,725,164,45
1053363119,1295022655,135,17,3
1053363119,1295723088,1690,518,916
1053363119,1295729234,55,25,37
1053363119,1295729713,562,110,44
1053363119,1295755296,27,15,17
1053363119,1295764231,62,44,8
1053363119,1295770972,1246,159,167
1053363119,1295881977,190,84,58
1053363119,1306010962,27,18,4
1053363119,1306073580,70,16,5
1053363119,1306263504,128,68,28
1053363119,1306800123,54,20,26
1053363119,1306839873,655,170,185
1053363119,1306952569,36,11,2
1053363119,1306953880,86,27,13
1053363119,1306974191,64,28,4
1053363119,1306985346,304,142,56
1053363119,1306989108,52,15,3
1053363119,1306991112,163,16,9
1053363119,1316019474,202,30,37
1053363119,1316047095,61,35,2
1053363119,1316146426,153,32,8
1053363119,1316206915,191,40,5
1053363119,1316222169,29,12,0
1053363119,1316942048,310,176,29
1053363119,1316944945,35,20,4
1053363119,1316953409,282,51,59
1053363119,1316954670,18,12,14
1053363119,1316962053,45,22,3
1053363119,1316965692,2399,797,745
1053363119,1326006925,60,25,16
1053363119,1326010232,1231,204,188
1053363119,1326012337,75,29,20
1053363119,1326037896,77,51,0
1053363119,1326047044,56,16,0
1053363119,1326062431,69,13,48
1053363119,1326125626,25,16,1
1053363119,1326199266,120,18,6
1053363119,1326298662,204,81,39
1053363119,1336114388,54,11,11
1053363119,1336138262,3370,793,1744
1053363119,1336159409,239,134,81
1053363119,1336185081,42,22,3
1053363119,1336220748,58,18,2
1053363119,1336225291,538,87,183
1053363119,1336237965,41,17,2
1053363119,1336246396,894,281,165
1053363119,1336255595,71,13,1
1053363119,1336319243,124,49,53
1053363119,1336362409,59,25,8
1053363119,1336404243,84,16,24
1053363119,1336435593,109,22,24
1053363119,1336448968,85,38,0
1053363119,1336553510,271,69,41
1053363119,1346200011,49,26,10
1053363119,1346200227,319,163,53
1053363119,1346200276,2196,121,390
1053363119,1346209756,406,94,77
1053363119,1346220878,94,32,2
1053363119,1346238474,115,26,2
1053363119,1346250982,34,19,29
1053363119,1346252376,125,23,27
1053363119,1346254307,3021,68,679
1053363119,1346265659,31,15,1
1053363119,1346433844,247,14,8
1053363119,1346536505,45,12,12
1053363119,1346541877,76,21,18
1053363119,1346674629,126,15,1
1053363119,1356316699,85,30,4
1053363119,1356332878,850,314,68
1053363119,1356334296,1237,209,635
1053363119,1356338008,1238,404,686
1053363119,1356349005,147,69,24
1053363119,1356354625,554,78,191
1053363119,1356356802,684,80,173
1053363119,1356413405,62,26,15
1053363119,1356450027,96,60,10
1053363119,1356455844,100,21,1
1053363119,1356467310,48,16,2
1053363119,1356578306,510,157,116
1053363119,1356695316,35,19,7
1053363119,1356772024,30,18,2
1053363119,1366406993,72,17,4
1053363119,1366421885,607,202,14
1053363119,1366443871,53,11,0
1053363119,1366459869,56,24,21
1053363119,1366460214,69,30,5
1053363119,1366534414,237,85,35
1053363119,1366553273,113,12,21
1053363119,1366623506,4020,615,1791
1053363119,1366641060,20,12,6
1053363119,1366678641,47,13,16
1053363119,1366695736,734,80,104
1053363119,1376526749,53,26,3
1053363119,1376530170,41,11,8
1053363119,1376530576,1810,484,892
1053363119,1376588814,302,64,6
1053363119,1376678490,60,25,8
1053363119,1376743245,92,11,6
1053363119,1376766253,5583,2079,1874
1053363119,1376793588,64,21,11
1053363119,1386602019,236,43,9
1053363119,1386661270,67,44,26
1053363119,1386669174,2357,525,689
1053363119,1386677284,41,28,3
1053363119,1386695708,62,42,20
1053363119,1386705929,188,51,11
1053363119,1386719953,30,17,0
1053363119,1386772176,273,72,16
1053363119,1386834968,269,145,82
1053363119,1386913796,221,58,9
1053363119,1396039947,1160,143,323
1053363119,1396096996,255,36,26
1053363119,1396731238,5247,2021,1689
1053363119,1396763322,277,151,32
1053363119,1396773727,328,56,103
1053363119,1396796819,242,66,116
1053363119,1396858155,189,62,32
1053363119,1396858437,193,15,7
1053363119,1396863999,88,20,10
1053363119,1396893749,139,29,13
1053363119,1396895272,231,103,28
1053363119,1396901724,123,14,2
1053363119,1396919767,1643,469,849
1053363119,1396946794,56,22,23
1053363119,1396966040,28,22,6
1053363119,1407011208,564,17,22
1053363119,1407019334,126,71,8
1053363119,1407819543,2045,154,312
1053363119,1407838170,1645,319,544
1053363119,1407854052,1656,113,368
1053363119,1407878804,236,82,5
1053363119,1407898588,58,18,1
1053363119,1407927080,233,123,62
1053363119,1407965288,30,12,4
1053363119,1417026873,31,13,1
1053363119,1417117086,25,13,0
1053363119,1417235904,31,13,8
1053363119,1417397001,461,15,65
1053363119,1417931817,290,39,4
1053363119,1417939059,26,16,7
1053363119,1417944687,1842,488,893
1053363119,1417968629,2665,175,1080
1053363119,1417975061,1253,446,104
1053363119,1417982067,78,25,47
1053363119,1417986274,418,188,52
1053363119,1417993965,27,21,0
1053363119,1427012244,317,46,114
1053363119,1427020700,29,13,5
1053363119,1427047539,40,16,3
1053363119,1427049238,46,14,2
1053363119,1427065648,30,11,4
1053363119,1427068170,133,66,1
1053363119,1427068907,288,110,58
1053363119,1427074129,428,103,13
1053363119,1427085877,180,51,55
1053363119,1427155423,320,95,44
1053363119,1427198852,309,68,25
1053363119,1427251008,34,12,0
1053363119,1427272970,2155,336,388
1053363119,1427284223,51,38,4
1053363119,1437101292,44,15,7
1053363119,1437104940,39,13,0
1053363119,1437122843,63,13,7
1053363119,1437138468,82,23,56
1053363119,1437163938,87,21,15
1053363119,1437170586,126,36,13
1053363119,1437177714,2624,920,906
1053363119,1437186889,303,138,58
1053363119,1437264082,93,29,13
1053363119,1437274198,167,56,4
1053363119,1437319522,340,91,40
1053363119,1437364122,39,15,15
1053363119,1437368891,1511,317,86
1053363119,1437382678,62,32,29
1053363119,1447247929,26,12,0
1053363119,1447275318,49,19,23
1053363119,1447283767,852,116,3
1053363119,1447341375,140,58,3
1053363119,1447418132,1672,339,369
1053363119,1447424965,359,61,38
1053363119,1447546601,60,11,8
1053363119,1457313538,200,83,28
1053363119,1457317992,418,67,76
1053363119,1457340739,1465,424,750
1053363119,1457456782,339,182,119
1053363119,1457466823,31,17,10
1053363119,1457585390,17,11,0
1053363119,1467405324,552,124,69
1053363119,1467436071,37,12,2
1053363119,1467462549,207,128,60
1053363119,1467462887,32,16,4
1053363119,1467478164,162,44,37
1053363119,1467480731,230,39,64
1053363119,1467497537,29,17,2
1053363119,1467497883,98,46,6
1053363119,1467503565,41,11,1
1053363119,1467518407,125,16,5
1053363119,1467535559,54,24,0
1053363119,1477527489,61,32,11
1053363119,1477536316,393,75,21
1053363119,1477553139,43,17,4
1053363119,1477563633,23,16,1
1053363119,1477579571,1109,286,230
1053363119,1477586733,189,112,16
1053363119,1477653228,128,68,29
1053363119,1477660561,236,79,42
1053363119,1477699866,20,14,2
1053363119,1477769057,16,13,12
1053363119,1477808566,103,24,0
1053363119,1477879393,2594,522,1222
1053363119,1477891364,26,17,4
1053363119,1487602066,132,43,36
1053363119,1487609236,2220,364,395
1053363119,1487642609,73,43,0
1053363119,1487643169,158,25,3
1053363119,1487683421,40,23,2
1053363119,1487684791,349,96,123
1053363119,1487712360,57,18,10
1053363119,1487745949,61,25,1
1053363119,1487933297,369,94,76
1053363119,1497085807,270,124,19
1053363119,1497702781,6152,580,3147
1053363119,1497744965,22,16,1
1053363119,1497767610,116,31,6
1053363119,1497775662,1044,533,448
1053363119,1497783260,194,62,53
1053363119,1497809669,43,14,0
1053363119,1497842553,328,113,58
1053363119,1497866578,261,56,114
1053363119,1497867295,109,31,4
1053363119,1497888267,388,48,41
1053363119,1497907554,88,43,38
1053363119,1508058686,81,25,2
1053363119,1508102138,80,15,2
1053363119,1508154493,72,17,3
1053363119,1508199324,709,74,73
1053363119,1508803867,33,26,2
1053363119,1508835299,347,206,9
1053363119,1508836834,75,36,17
1053363119,1508855149,207,54,18
1053363119,1508887019,66,24,29
1053363119,1508937947,130,90,0
1053363119,1508963893,98,45,36
1053363119,1508970971,17,14,2
1053363119,1508994104,280,72,43
1053363119,1518021682,39,27,0
1053363119,1518023555,88,12,5
1053363119,1518033281,41,28,3
1053363119,1518130699,19,17,17
1053363119,1518201284,116,64,23
1053363119,1518903475,67,41,4
1053363119,1518912849,32,11,2
1053363119,1518936871,1211,202,490
1053363119,1518958396,131,41,24
1053363119,1518968403,231,48,14
1053363119,1518979426,479,198,6
1053363119,1528006020,7981,3075,1502
1053363119,1528034733,1347,125,160
1053363119,1528040292,705,152,218
1053363119,1528062429,634,237,59
1053363119,1528083334,1185,354,419
1053363119,1528121886,107,13,5
1053363119,1528170677,28,12,2
1053363119,1528235785,86,14,1
1053363119,1538169321,93,38,4
1053363119,1538181938,146,55,7
1053363119,1538206164,122,22,13
1053363119,1538216999,25,14,6
1053363119,1538231774,249,34,56
1053363119,1538325907,55,20,7
1053363119,1538395363,47,17,1
1053363119,1538422639,39,14,7
1053363119,1538432471,1853,201,387
1053363119,1548201395,160,27,64
1053363119,1548213077,120,59,3
1053363119,1548220213,48,16,4
1053363119,1548267032,125,36,42
1053363119,1548285901,1505,386,539
1053363119,1548287121,3486,1320,1143
1053363119,1548294945,1680,499,548
1053363119,1548343353,121,57,6
1053363119,1548368673,226,56,7
1053363119,1548448830,169,40,85
1053363119,1558319434,3459,374,683
1053363119,1558322404,324,52,58
1053363119,1558371799,252,153,102
1053363119,1558432773,462,148,133
1053363119,1558433763,34,15,4
1053363119,1558444349,104,30,26
1053363119,1558470229,219,101,72
1053363119,1558477356,125,36,29
1053363119,1558525089,43,19,1
1053363119,1558570648,25,14,2
1053363119,1558619403,349,86,82
1053363119,1558681734,32,11,1
1053363119,1558699512,30,13,0
1053363119,1568428555,541,164,108
1053363119,1568458222,455,122,67
1053363119,1568458313,796,249,416
1053363119,1568473031,325,187,131
1053363119,1568499291,464,47,17
1053363119,1568523157,75,25,10
1053363119,1568524510,26,14,4
1053363119,1568534691,123,32,17
1053363119,1568565927,150,93,27
1053363119,1568579886,24,11,7
1053363119,1568587483,88,13,2
1053363119,1568650950,42,15,5
1053363119,1568660835,186,23,37
1053363119,1568751477,387,143,106
1053363119,1568774008,42,13,23
1053363119,1568885648,52,25,8
1053363119,1578514436,149,21,10
1053363119,1578522694,136,51,10
1053363119,1578550067,168,42,59
1053363119,1578573069,258,159,91
1053363119,1578575650,716,88,268
1053363119,1578588901,671,151,303
1053363119,1578592515,65,43,8
1053363119,1578594750,650,163,121
1053363119,1578626834,58,13,1
1053363119,1578661005,256,32,6
1053363119,1578662391,81,36,7
1053363119,1578701033,421,123,77
1053363119,1578787800,163,41,61
1053363119,1578818043,397,43,15
1053363119,1578992434,151,20,19
1053363119,1588633150,384,181,55
1053363119,1588650428,5730,1771,2240
1053363119,1588653174,71,20,24
1053363119,1588689368,2918,1131,954
1053363119,1588695399,57,38,1
1053363119,1588699342,46,23,3
1053363119,1588710537,339,141,87
1053363119,1588747380,913,157,173
1053363119,1588755110,274,125,20
1053363119,1588780860,177,17,42
1053363119,1588795454,70,22,37
