npi1,npi2,paircount,benecount,samedaycount
1003860164,1437368891,38,11,0
1003860164,1497851612,48,22,23
1003860164,1528062429,49,17,14
1003863671,1033144639,52,15,25
1003863671,1063567691,117,13,21
1003863671,1386677284,36,15,10
1003863671,1437368891,950,78,205
1003863671,1508803867,42,13,9
1003863671,1558570648,110,35,36
1003863671,1952326647,42,11,10
1003872748,1043451180,328,60,79
1003872748,1053458257,105,22,44
1003872748,1083680789,72,17,15
1003872748,1093770489,632,69,57
1003872748,1154375764,76,32,32
1003872748,1154487817,486,115,238
1003872748,1164428371,414,65,14
1003872748,1215913801,112,14,16
1003872748,1245382969,43,16,0
1003872748,1275502684,237,46,8
1003872748,1346301728,42,13,0
1003872748,1376613208,132,26,2
1003872748,1396705539,3844,327,982
1003872748,1407887763,382,51,30
1003872748,1437368891,114,14,2
1003872748,1477582419,19,11,0
1003872748,1508878885,48,14,1
1003872748,1538458138,168,39,6
1003872748,1548291396,418,64,39
1003872748,1730269341,132,27,8
1003872748,1760427082,86,29,0
1003872748,1770552994,119,47,22
1003872748,1770581084,500,36,95
1003872748,1780676783,440,56,25
1003872748,1790711992,480,50,16
1003872748,1851336176,99,19,0
1003872748,1871754473,37,12,6
1003872748,1891847513,24,12,0
1003872748,1922205582,352,61,55
1003879693,1396705539,950,35,111
1003879693,1790715886,285,16,6
1003881517,1053363119,59,14,13
1003884321,1053363119,480,44,64
1003884321,1669440343,258,22,17
1003893611,1023339348,66,13,0
1003893611,1043381783,29,11,2
1003893611,1083691612,194,18,3
1003893611,1093887358,70,14,5
1003893611,1124005731,366,21,4
1003893611,1437368891,224,25,0
1003893611,1437374600,213,15,0
1003893611,1720062524,2855,124,392
1003893611,1720221211,71,14,0
1003893611,1770581084,222,22,4
1003893611,1942284765,222,31,47
1003893611,1942307822,205,24,6
1003893611,1982867529,110,52,47
1003911058,1003029950,485,27,0
1003911058,1023069622,467,90,41
1003911058,1053336354,62,21,14
1003911058,1053363119,13087,672,3180
1003911058,1073567079,79,14,0
1003911058,1083635742,61,15,0
1003911058,1114914322,51,19,4
1003911058,1124025507,159,11,16
1003911058,1144210303,61,14,9
1003911058,1144245903,43,15,0
1003911058,1154370781,343,80,30
1003911058,1164532172,76,23,6
1003911058,1174511919,133,14,0
1003911058,1184606956,107,21,2
1003911058,1194847186,453,61,10
1003911058,1235121807,197,18,1
1003911058,1245226182,243,56,36
1003911058,1245337138,632,76,20
1003911058,1255593307,49,13,2
1003911058,1265428999,72,14,4
1003911058,1265429211,56,11,1
1003911058,1265457022,273,45,30
1003911058,1275558637,93,27,6
1003911058,1275869117,89,18,7
1003911058,1285797753,30,11,8
1003911058,1285938050,113,15,3
1003911058,1295723088,74,16,3
1003911058,1316942048,94,11,1
1003911058,1316965692,77,28,12
1003911058,1356332878,49,11,4
1003911058,1356334296,248,42,13
1003911058,1356338008,45,11,5
1003911058,1366421885,88,14,0
1003911058,1366623506,83,12,2
1003911058,1376530576,44,13,2
1003911058,1376766253,338,80,30
1003911058,1386669174,61,11,0
1003911058,1396731238,339,75,37
1003911058,1396919767,87,21,11
1003911058,1417944687,98,26,7
1003911058,1417968629,295,37,3
1003911058,1437177714,171,23,8
1003911058,1457340739,94,17,8
1003911058,1497702781,860,98,28
1003911058,1497775662,34,12,4
1003911058,1518979426,67,14,3
1003911058,1528006020,525,133,16
1003911058,1548287121,211,52,33
1003911058,1548294945,114,20,0
1003911058,1588650428,353,72,51
1003911058,1588689368,131,36,11
1003911058,1598754145,89,16,12
1003911058,1639198278,34,13,2
1003911058,1639433980,98,13,0
1003911058,1649211194,76,12,0
1003911058,1649298928,104,25,11
1003911058,1659368652,1031,144,44
1003911058,1669490900,38,14,6
1003911058,1679569503,126,28,10
1003911058,1679700447,221,33,5
1003911058,1699743484,54,11,0
1003911058,1700984275,220,27,3
1003911058,1700998788,373,39,13
1003911058,1720094220,548,102,32
1003911058,1730176942,87,14,5
1003911058,1740544097,48,14,8
1003911058,1760400790,110,27,6
1003911058,1770605214,43,17,0
1003911058,1770611667,242,13,5
1003911058,1780608406,84,14,1
1003911058,1780622423,148,23,6
1003911058,1780696401,816,104,14
1003911058,1790796977,251,29,2
1003911058,1801806203,323,43,6
1003911058,1801814173,102,16,5
1003911058,1811983539,338,76,47
1003911058,1821080888,107,24,4
1003911058,1851324941,449,68,12
1003911058,1851387781,344,98,45
1003911058,1861489072,49,12,1
1003911058,1871754473,135,30,10
1003911058,1891704409,215,47,24
1003911058,1891782074,294,87,45
1003911058,1902824287,183,39,8
1003911058,1902893951,69,12,0
1003911058,1912011982,72,19,0
1003911058,1912228115,195,34,14
1003911058,1912911017,163,41,15
1003911058,1912922329,100,24,6
1003911058,1922234343,420,41,7
1003911058,1932304367,182,33,5
1003911058,1952348047,340,60,3
1003911058,1952398166,91,19,4
1003911058,1962580480,64,17,13
1003911058,1982667101,210,16,3
1003911058,1982686754,98,18,2
1003911058,1992147656,191,34,4
1003914391,1053487025,43,11,4
1003914391,1104143072,150,23,0
1003914391,1205909702,120,18,0
1003914391,1215915590,113,21,3
1003914391,1437368891,342,21,0
1003914391,1457466823,92,17,0
1003914391,1699778290,94,22,8
1003914391,1700863339,104,17,3
1003914391,1710050208,164,16,1
1003914391,1720062524,76,17,1
1003914391,1811091366,185,19,3
1003914391,1891849261,241,37,20
1003914391,1942284765,1699,85,314
1003935453,1083691612,160,20,1
1003935453,1124005731,338,33,4
1003935453,1154350569,47,15,6
1003935453,1154375764,21,13,7
1003935453,1437368891,77,13,0
1003935453,1437374600,91,14,0
1003935453,1720062524,1372,65,144
1003935453,1720221211,191,31,1
1003935453,1750445342,26,11,0
1003935453,1770581084,51,11,0
1003935453,1790814291,34,17,9
1003935453,1942307822,166,23,0
1003935453,1962526988,77,16,2
1003971037,1366731218,79,12,1
1003971037,1386758860,262,19,1
1003971037,1417975061,394,22,6
1003972043,1528062429,39,12,14
1003987595,1053363119,79,12,6
1003987595,1952348047,71,12,13
1003995713,1023153103,112,29,17
1003995713,1053491019,142,24,16
1003995713,1114912094,139,16,1
1003995713,1154373769,122,38,52
1003995713,1154460194,108,12,2
1003995713,1164504403,75,12,17
1003995713,1164537544,169,38,26
1003995713,1174830673,246,15,7
1003995713,1184665663,2395,156,368
1003995713,1194980680,328,22,16
1003995713,1225190143,73,19,21
1003995713,1255302717,122,21,16
1003995713,1265470298,58,16,0
1003995713,1306010962,258,53,62
1003995713,1306866686,32,13,17
1003995713,1326035759,109,15,19
1003995713,1326035809,59,13,10
1003995713,1356446397,91,13,21
1003995713,1366641060,72,20,10
1003995713,1447247770,50,13,14
1003995713,1447247929,66,21,26
1003995713,1477553139,100,19,6
1003995713,1487799110,253,26,25
1003995713,1508187360,53,12,7
1003995713,1508970971,226,44,59
1003995713,1538153564,334,17,0
1003995713,1649389503,78,13,19
1003995713,1700991163,176,42,53
1003995713,1720039076,33,12,12
1003995713,1740395110,86,24,16
1003995713,1760602866,152,29,17
1003995713,1841305208,151,38,31
1003995713,1881646495,175,48,70
1003995713,1902816820,122,27,20
1003995713,1902943137,168,18,12
1013003938,1023339348,56,13,2
1013003938,1083691612,118,16,21
1013003938,1124005731,197,16,5
1013003938,1154350569,30,13,1
1013003938,1437374600,67,11,2
1013003938,1518948165,54,11,21
1013003938,1720062524,1045,46,178
1013003938,1720221211,75,14,6
1013003938,1770581084,279,19,17
1013003938,1942307822,85,18,1
1013007640,1053363119,622,42,96
1013007640,1154370781,36,14,1
1013007640,1184605313,342,22,22
1013007640,1265460661,544,27,21
1013007640,1528006020,76,20,4
1013007640,1588650428,33,12,3
1013007640,1851334346,640,25,22
1013007640,1851387781,27,12,5
1013007640,1891715942,332,27,18
1013007640,1952528499,257,22,10
1013030691,1013938729,37,11,3
1013030691,1053363119,19,14,1
1013030691,1154312221,53,18,4
1013030691,1174511919,27,19,6
1013030691,1205801586,394,100,220
1013030691,1366443871,83,16,42
1013030691,1417975061,437,180,188
1013030691,1477653228,26,18,4
1013030691,1538169321,62,18,18
1013030691,1578522694,35,13,1
1013030691,1619077476,57,29,9
1013030691,1659475895,21,14,2
1013030691,1770664898,31,14,12
1013030691,1780729400,21,11,2
1013030691,1841209368,34,12,6
1013030691,1861482903,39,17,3
1013030691,1871708297,25,11,2
1013030691,1902840812,24,11,16
1013030691,1932157245,29,11,18
1013030691,1972538445,13,12,1
1013030691,1982666137,39,13,1
1013037068,1063567691,54,20,23
1013055698,1053363119,79,28,2
1013055698,1528006020,31,16,1
1013055698,1548213077,49,18,24
1013055698,1629015722,47,16,23
1013059997,1205935210,20,12,7
1013059997,1225101041,321,32,48
1013059997,1295707826,41,13,12
1013059997,1326275082,23,12,5
1013144963,1013905660,113,23,39
1013144963,1053363119,241,35,82
1013144963,1063567691,272,40,71
1013144963,1275794778,71,12,4
1013144963,1437368891,128,33,17
1013144963,1508887019,57,17,21
1013144963,1841402336,29,14,7
1013144963,1871754473,59,12,31
1013147693,1053363119,62,21,6
1013147693,1205892197,26,23,24
1013147693,1245515188,36,14,8
1013147693,1316942048,56,50,53
1013147693,1497783260,41,25,27
1013172584,1225101041,1165,170,345
1013172584,1295707826,65,35,2
1013172584,1326275082,44,29,0
1013172584,1386686582,39,18,2
1013172584,1437368891,115,48,1
1013172584,1558570648,20,15,0
1013172584,1598737397,56,26,0
1013172584,1760736672,19,12,2
1013172584,1790755239,28,13,0
1013172584,1831446707,45,25,1
1013172584,1841566684,41,24,0
1013233758,1013353408,42,11,0
1013233758,1023025715,57,24,14
1013233758,1023069622,334,212,211
1013233758,1033146709,30,15,5
1013233758,1043209315,17,15,2
1013233758,1043536949,30,15,1
1013233758,1053336354,43,22,10
1013233758,1053363119,1889,438,485
1013233758,1053418004,117,51,26
1013233758,1083635742,43,17,8
1013233758,1083867592,57,20,5
1013233758,1104188093,46,17,2
1013233758,1104923184,35,15,2
1013233758,1114914322,30,24,23
1013233758,1124025507,94,23,0
1013233758,1124054655,115,15,5
1013233758,1134379159,168,60,32
1013233758,1144210303,20,15,5
1013233758,1144245903,70,52,56
1013233758,1154370781,262,137,82
1013233758,1164462834,85,17,3
1013233758,1164532172,59,51,2
1013233758,1164686291,17,12,1
1013233758,1174511919,22,15,1
1013233758,1174512305,44,19,7
1013233758,1184606956,45,13,1
1013233758,1194964239,33,19,5
1013233758,1225248669,27,11,4
1013233758,1235129693,37,25,27
1013233758,1235579004,71,23,0
1013233758,1245226182,202,90,55
1013233758,1245268002,58,15,1
1013233758,1245544394,37,13,3
1013233758,1255485876,32,14,5
1013233758,1265428999,17,13,8
1013233758,1265429211,17,14,12
1013233758,1265457022,71,49,32
1013233758,1275558637,97,54,31
1013233758,1275633091,86,30,13
1013233758,1275869117,144,52,16
1013233758,1285732305,23,12,0
1013233758,1285797753,22,16,2
1013233758,1295723088,33,24,15
1013233758,1295729713,25,12,1
1013233758,1295770972,55,11,3
1013233758,1306985346,22,14,6
1013233758,1316965692,125,46,27
1013233758,1336138262,83,26,3
1013233758,1336246396,126,50,24
1013233758,1346200227,12,11,1
1013233758,1356332878,30,14,1
1013233758,1356338008,21,14,10
1013233758,1356578306,40,23,7
1013233758,1366623506,76,16,2
1013233758,1376530576,45,27,19
1013233758,1376766253,209,114,61
1013233758,1386669174,18,13,6
1013233758,1396731238,202,119,63
1013233758,1396919767,36,19,9
1013233758,1417944687,48,25,21
1013233758,1417975061,41,14,2
1013233758,1417986274,22,14,1
1013233758,1427155423,53,14,0
1013233758,1427272970,47,12,1
1013233758,1437177714,81,54,40
1013233758,1447283767,101,23,0
1013233758,1447418132,138,45,18
1013233758,1457340739,29,21,15
1013233758,1477579571,212,70,35
1013233758,1487609236,42,13,0
1013233758,1487933297,53,32,12
1013233758,1497775662,20,17,2
1013233758,1508937947,16,14,0
1013233758,1518979426,77,41,0
1013233758,1528006020,107,54,6
1013233758,1528034733,94,15,3
1013233758,1528083334,31,11,2
1013233758,1548287121,132,86,68
1013233758,1548294945,18,14,9
1013233758,1558319434,55,15,1
1013233758,1568428555,58,26,15
1013233758,1568458313,40,23,22
1013233758,1568751477,51,24,4
1013233758,1588650428,180,85,53
1013233758,1588689368,61,41,18
1013233758,1598713554,48,15,3
1013233758,1598754145,27,18,15
1013233758,1598862476,99,15,1
1013233758,1609118397,18,15,0
1013233758,1639198278,11,11,1
1013233758,1639376924,192,83,35
1013233758,1649215419,223,71,21
1013233758,1649298928,54,31,9
1013233758,1649325127,220,86,45
1013233758,1669468518,19,16,12
1013233758,1669475166,60,32,4
1013233758,1669490900,26,15,6
1013233758,1699756486,22,12,11
1013233758,1710033311,31,15,4
1013233758,1710148705,23,14,2
1013233758,1730176942,35,18,14
1013233758,1760400790,26,20,1
1013233758,1760773436,73,30,6
1013233758,1770611667,113,14,3
1013233758,1780622423,56,17,4
1013233758,1801021290,29,15,0
1013233758,1801814173,32,17,10
1013233758,1811983539,224,119,73
1013233758,1831271477,184,73,32
1013233758,1851387781,286,145,107
1013233758,1851412340,14,12,0
1013233758,1851621064,68,23,7
1013233758,1861489072,38,21,20
1013233758,1861709073,126,31,10
1013233758,1871649558,15,12,0
1013233758,1871754473,139,95,39
1013233758,1871825422,81,12,0
1013233758,1871896894,25,14,1
1013233758,1891704409,94,54,31
1013233758,1891782074,204,116,69
1013233758,1891797437,29,12,4
1013233758,1891893921,58,21,7
1013233758,1891978599,62,17,2
1013233758,1902824287,110,61,36
1013233758,1902888688,64,12,4
1013233758,1902893951,47,24,25
1013233758,1902893969,26,18,13
1013233758,1912011982,26,11,0
1013233758,1912911017,143,62,35
1013233758,1912922329,78,46,28
1013233758,1912965021,14,13,0
1013233758,1932197142,24,15,15
1013233758,1942428354,116,40,16
1013233758,1952348047,31,24,1
1013233758,1952398166,42,24,13
1013233758,1962580480,26,11,0
1013233758,1982667101,71,18,2
1013233758,1982686754,25,14,9
1013233758,1982814208,28,15,3
1013233758,1992147656,21,12,0
1013233758,1992803019,37,11,1
1013245794,1679718019,47,15,23
1013251545,1033144639,13,13,2
1013251545,1093924458,33,25,20
1013251545,1386677284,16,15,2
1013251545,1407895949,39,11,12
1013251545,1437368891,280,67,3
1013251545,1508068636,40,11,14
1013251545,1508803867,17,13,3
1013251545,1558570648,59,50,48
1013285618,1023069622,47,22,0
1013285618,1053336354,60,26,7
1013285618,1053363119,445,139,25
1013285618,1083635742,73,29,8
1013285618,1154370781,65,33,2
1013285618,1225248669,70,23,7
1013285618,1235121807,66,12,0
1013285618,1245226182,56,19,5
1013285618,1265457022,69,47,26
1013285618,1275558637,73,24,7
1013285618,1316965692,24,16,4
1013285618,1376766253,55,25,6
1013285618,1386669174,84,22,1
1013285618,1396731238,56,32,9
1013285618,1427272970,51,11,0
1013285618,1437177714,62,27,11
1013285618,1528006020,45,27,3
1013285618,1528062429,66,16,0
1013285618,1528083334,32,17,1
1013285618,1548285901,32,18,5
1013285618,1548287121,123,62,40
1013285618,1548294945,55,25,1
1013285618,1588650428,42,21,5
1013285618,1588689368,91,40,21
1013285618,1639198278,22,17,0
1013285618,1649298928,62,32,5
1013285618,1669490900,36,26,25
1013285618,1760400790,34,21,0
1013285618,1801814173,62,29,6
1013285618,1811983539,65,28,14
1013285618,1851387781,66,34,9
1013285618,1871754473,15,11,0
1013285618,1891704409,49,30,8
1013285618,1891782074,63,30,2
1013285618,1902824287,101,46,32
1013285618,1912011982,27,15,1
1013285618,1912911017,86,52,39
1013285618,1912922329,57,44,34
1013285618,1952348047,37,27,1
1013285618,1962420992,26,12,1
1013353408,1023069622,24,13,0
1013353408,1053363119,768,73,58
1013353408,1154370781,52,21,4
1013353408,1174512305,51,17,10
1013353408,1376766253,30,14,1
1013353408,1396731238,35,16,0
1013353408,1528006020,94,30,10
1013353408,1568428555,129,18,4
1013353408,1811983539,42,15,1
1013353408,1851387781,40,15,2
1013353408,1891797437,28,13,4
1013902758,1013946052,166,31,6
1013902758,1023054061,415,15,2
1013902758,1053363119,280,21,0
1013902758,1093043234,274,13,2
1013902758,1093835829,1520,134,143
1013902758,1124326475,245,16,2
1013902758,1144225798,384,17,5
1013902758,1215058177,114,12,0
1013902758,1245368695,142,16,0
1013902758,1336185081,129,18,4
1013902758,1386661270,189,14,0
1013902758,1396946794,226,25,3
1013902758,1396966040,461,55,38
1013902758,1437364122,163,12,0
1013902758,1447275318,212,18,5
1013902758,1487712360,286,18,4
1013902758,1497809669,2196,104,21
1013902758,1508836834,135,13,0
1013902758,1528006020,160,14,0
1013902758,1528062429,10046,289,1326
1013902758,1578662391,323,18,2
1013902758,1588855803,141,11,2
1013902758,1598063927,151,27,0
1013902758,1619979184,80,11,1
1013902758,1639494263,153,16,0
1013902758,1669453478,54,12,0
1013902758,1669477790,93,11,1
1013902758,1669660056,143,11,0
1013902758,1700984614,324,15,3
1013902758,1730165374,313,20,1
1013902758,1730176249,251,13,2
1013902758,1770707002,278,42,22
1013902758,1770723967,6734,296,1949
1013902758,1780099051,140,12,1
1013902758,1811010630,654,36,0
1013902758,1821034869,172,12,2
1013902758,1821271677,145,14,0
1013902758,1881701407,78,12,1
1013902758,1891701736,477,42,8
1013902758,1912990599,650,15,10
1013902758,1912995671,191,22,6
1013902758,1952348047,60,12,0
1013902758,1982631743,270,21,0
1013905660,1013144963,73,18,0
1013905660,1023034139,635,76,170
1013905660,1033144639,41,11,0
1013905660,1043209315,63,18,9
1013905660,1053363119,697,100,24
1013905660,1093788994,108,18,12
1013905660,1093924458,41,17,7
1013905660,1144210303,78,21,14
1013905660,1154370781,174,24,0
1013905660,1154375764,32,14,7
1013905660,1174511919,53,12,1
1013905660,1174591325,3854,171,668
1013905660,1174733182,673,123,203
1013905660,1184638124,2114,55,272
1013905660,1184684177,60,12,0
1013905660,1205930914,898,42,139
1013905660,1205951290,32,11,5
1013905660,1225004401,2206,188,465
1013905660,1235228859,30,12,0
1013905660,1245226182,138,21,0
1013905660,1245271998,36,14,0
1013905660,1255478863,158,29,23
1013905660,1265405906,1802,108,217
1013905660,1265457022,44,11,2
1013905660,1275794778,1189,86,173
1013905660,1285797753,65,20,16
1013905660,1316168180,830,94,202
1013905660,1326047044,1761,117,123
1013905660,1376766253,85,21,0
1013905660,1386629541,173,29,23
1013905660,1386896819,463,24,3
1013905660,1396731238,137,19,2
1013905660,1417920497,627,87,125
1013905660,1427272970,113,11,2
1013905660,1437368891,821,92,27
1013905660,1457462335,415,122,167
1013905660,1497775662,73,27,20
1013905660,1508887019,3225,494,1133
1013905660,1528006020,96,17,0
1013905660,1538132519,504,60,109
1013905660,1538205307,1806,110,247
1013905660,1538296215,403,104,12
1013905660,1538478847,192,12,1
1013905660,1548213077,61,18,0
1013905660,1548287121,176,27,5
1013905660,1558319434,66,11,2
1013905660,1558570648,35,16,0
1013905660,1568491504,387,127,11
1013905660,1568792141,252,17,26
1013905660,1578539763,628,64,122
1013905660,1578594750,228,42,84
1013905660,1578867842,312,24,39
1013905660,1578997391,109,25,18
1013905660,1588650428,133,20,0
1013905660,1588689368,123,21,1
1013905660,1588721195,1041,74,122
1013905660,1598921546,245,41,92
1013905660,1609887504,436,33,90
1013905660,1629015722,52,16,0
1013905660,1639198278,96,20,1
1013905660,1659475895,35,11,0
1013905660,1679590327,43,13,14
1013905660,1689600439,81,31,40
1013905660,1689711715,408,53,60
1013905660,1710990486,219,36,42
1013905660,1750307740,436,119,188
1013905660,1760400790,55,14,1
1013905660,1770514523,2301,114,530
1013905660,1770535676,380,15,2
1013905660,1790889400,147,25,2
1013905660,1801883418,56,12,10
1013905660,1811983539,139,18,0
1013905660,1831162825,359,49,89
1013905660,1841245685,27,14,0
1013905660,1851387781,120,22,2
1013905660,1861712622,1980,105,302
1013905660,1871754473,271,38,45
1013905660,1891704409,63,14,1
1013905660,1891782074,93,19,3
1013905660,1902824287,123,21,5
1013905660,1912911017,102,14,8
1013905660,1912922329,124,13,8
1013905660,1922095686,70,22,11
1013905660,1942233481,144,22,5
1013905660,1942272059,117,21,33
1013905660,1952311425,45,11,4
1013905660,1952348047,99,28,2
1013905660,1962639617,676,68,91
1013905660,1962723494,370,50,89
1013905660,1982667101,149,15,16
1013916790,1013902758,79,12,0
1013916790,1023054061,36,11,1
1013916790,1053363119,19,12,0
1013916790,1093835829,105,58,1
1013916790,1245368695,51,26,3
1013916790,1295059921,23,11,0
1013916790,1336185081,45,20,3
1013916790,1396966040,31,16,0
1013916790,1457585390,32,16,2
1013916790,1528062429,499,152,10
1013916790,1548213077,52,20,25
1013916790,1558681734,30,11,0
1013916790,1578508008,14,12,0
1013916790,1598757312,32,13,0
1013916790,1629015722,34,13,17
1013916790,1669477790,37,13,0
1013916790,1700984614,127,41,1
1013916790,1770707002,12,11,0
1013916790,1770723967,40,12,1
1013916790,1801946066,68,15,0
1013916790,1821034869,65,17,1
1013916790,1932145976,143,31,1
1013927698,1053487025,71,13,4
1013927698,1235283607,69,18,24
1013927698,1457466823,51,11,1
1013927698,1609949817,63,12,1
1013927698,1699778290,40,12,3
1013927698,1891849261,230,20,4
1013927698,1972666857,78,20,1
1013938729,1003838384,79,26,0
1013938729,1023076007,120,24,14
1013938729,1023146149,37,12,8
1013938729,1053363119,215,34,1
1013938729,1093746596,68,15,2
1013938729,1104251990,77,20,0
1013938729,1104885268,75,12,3
1013938729,1114151073,117,31,14
1013938729,1124153242,56,17,3
1013938729,1154312221,1207,159,22
1013938729,1154370781,34,11,0
1013938729,1164479374,273,24,1
1013938729,1174511919,307,90,50
1013938729,1205033990,225,17,6
1013938729,1205801586,86,17,0
1013938729,1245274133,61,12,3
1013938729,1245278183,62,12,0
1013938729,1255446696,69,28,9
1013938729,1275718769,249,72,0
1013938729,1306974191,190,45,19
1013938729,1316953409,131,25,3
1013938729,1366443871,102,18,4
1013938729,1376526749,92,13,3
1013938729,1376678490,153,34,23
1013938729,1396731238,36,14,0
1013938729,1407019334,99,25,14
1013938729,1417975061,2064,278,185
1013938729,1437382678,134,47,31
1013938729,1477653228,433,128,100
1013938729,1538169321,110,19,1
1013938729,1538206164,73,12,11
1013938729,1548220213,382,76,27
1013938729,1578522694,689,103,13
1013938729,1578992434,53,13,0
1013938729,1588699342,304,59,2
1013938729,1609865948,64,23,5
1013938729,1619077476,551,135,69
1013938729,1619972478,56,18,0
1013938729,1639198278,22,11,0
1013938729,1659475895,266,98,42
1013938729,1710179494,196,58,27
1013938729,1720262629,129,17,3
1013938729,1740235829,160,19,1
1013938729,1740243914,116,12,0
1013938729,1750567640,135,24,1
1013938729,1760400790,50,18,0
1013938729,1770664898,235,63,32
1013938729,1770685000,48,11,3
1013938729,1780729400,236,52,18
1013938729,1801021290,94,12,3
1013938729,1841209368,312,63,28
1013938729,1861482903,682,143,84
1013938729,1861485187,84,11,2
1013938729,1861509333,34,12,0
1013938729,1871530022,83,16,0
1013938729,1871575506,90,22,3
1013938729,1871708297,675,118,26
1013938729,1881722601,59,17,4
1013938729,1891888384,138,12,0
1013938729,1902840812,107,16,4
1013938729,1932157245,74,16,8
1013938729,1952348047,85,22,0
1013938729,1952568107,79,20,6
1013938729,1972538445,209,65,16
1013938729,1982666137,637,37,1
1013938729,1982950978,40,12,6
1013945948,1023069622,190,34,17
1013945948,1043209315,62,23,24
1013945948,1053363119,1611,238,351
1013945948,1073567079,20,11,1
1013945948,1144210303,51,13,16
1013945948,1154370781,142,40,19
1013945948,1174511919,26,12,1
1013945948,1184725079,60,12,2
1013945948,1245226182,99,26,15
1013945948,1245544394,32,11,4
1013945948,1265457022,37,14,7
1013945948,1275558637,20,12,0
1013945948,1326010232,36,11,1
1013945948,1356332878,31,12,1
1013945948,1366623506,69,18,0
1013945948,1376766253,116,40,15
1013945948,1396731238,84,29,7
1013945948,1437177714,73,15,2
1013945948,1497775662,40,17,12
1013945948,1508835299,560,280,323
1013945948,1528006020,278,104,10
1013945948,1548287121,66,21,4
1013945948,1588650428,113,22,2
1013945948,1588689368,48,17,4
1013945948,1598754145,57,12,3
1013945948,1649298928,66,23,11
1013945948,1679569503,65,27,1
1013945948,1760400790,64,17,1
1013945948,1770545014,51,13,1
1013945948,1790712842,37,14,0
1013945948,1801814173,50,11,9
1013945948,1811983539,88,38,17
1013945948,1821024779,17,11,0
1013945948,1831271477,23,11,2
1013945948,1851387781,105,34,10
1013945948,1861509333,58,16,3
1013945948,1891704409,71,20,3
1013945948,1891782074,103,39,11
1013945948,1902824287,37,14,4
1013945948,1912911017,84,15,11
1013945948,1912922329,43,18,11
1013945948,1922095686,35,13,13
1013945948,1952348047,201,45,34
1013945948,1982667101,72,12,0
1013945948,1992147656,130,28,0
1013946052,1013902758,124,24,0
1013946052,1023054061,52,18,1
1013946052,1093835829,138,75,2
1013946052,1124326475,35,14,0
1013946052,1144225798,30,14,0
1013946052,1245368695,30,18,2
1013946052,1336185081,83,37,1
1013946052,1396966040,21,17,0
1013946052,1447275318,31,11,0
1013946052,1457585390,26,13,0
1013946052,1497809669,102,25,2
